year_month,export_amount,import_amount,trade_balance,country_name,year_month
2004-08-31,256963350,167404753,89558597,필리핀,2004-08
2004-08-31,249119077,211259882,37859195,프랑스,2004-08
2004-08-31,246597101,0,246597101,라이베리아,2004-08
2004-08-31,236817680,208668548,28149132,이탈리아,2004-08
2004-08-31,232426170,144967432,87458738,네덜란드,2004-08
2004-08-31,224080686,30260017,193820669,멕시코,2004-08
2004-08-31,221873125,64080579,157792546,베트남,2004-08
2004-08-31,213722784,150101021,63621763,캐나다,2004-08
2004-08-31,197688647,638625397,-440936750,아랍에미리트 연합,2004-08
2004-08-31,191821506,297600364,-105778858,러시아 연방,2004-08
2004-08-31,180420998,7292171,173128827,튀르키예,2004-08
2004-08-31,171214711,1090104375,-918889664,사우디아라비아,2004-08
2004-08-31,165887601,21710,165865891,사이프러스,2004-08
2004-08-31,161836700,44848582,116988118,스페인,2004-08
